Date,Open,High,Low,Close,Adj Close,Volume
2019-11-07,765.250000,778.500000,753.000000,755.400024,656.604004,12774
2019-11-08,751.000000,763.650024,750.650024,759.049988,659.776611,12018
2019-11-11,755.500000,776.000000,755.500000,766.400024,666.165222,12169
2019-11-13,795.000000,823.450012,792.349976,803.200012,698.152283,143966
2019-11-14,775.000000,819.900024,775.000000,807.799988,702.150696,40865
2019-11-15,815.000000,819.000000,794.099976,804.299988,699.108459,16887
2019-11-18,800.299988,815.000000,793.000000,797.299988,693.023926,13750
2019-11-19,805.000000,805.000000,781.000000,783.500000,681.028870,11590
2019-11-20,791.000000,827.849976,780.349976,803.299988,698.239258,48711
2019-11-21,799.599976,827.000000,793.299988,803.549988,698.456665,50901
2019-11-22,807.000000,808.750000,789.000000,793.799988,689.981750,17426
2019-11-25,794.000000,798.049988,780.000000,782.650024,680.290039,11655
2019-11-26,783.000000,794.000000,775.799988,778.750000,676.900024,12445
2019-11-27,785.150024,818.849976,772.599976,775.049988,673.684021,48686
2019-11-28,780.000000,785.049988,770.049988,773.750000,672.553955,9527
2019-11-29,776.049988,784.650024,770.250000,774.950012,673.597046,13493
2019-12-02,776.000000,784.700012,772.000000,781.349976,679.160034,16607
2019-12-03,788.000000,792.849976,772.000000,775.650024,674.205444,12300
2019-12-04,772.000000,779.900024,765.000000,772.150024,671.163269,6152
2019-12-05,779.000000,779.000000,765.400024,768.799988,668.251282,6221
2019-12-06,761.000000,772.799988,760.000000,766.400024,666.165222,15500
2019-12-09,762.000000,762.200012,750.000000,754.500000,655.821716,7995
2019-12-10,753.950012,765.900024,748.000000,758.849976,659.602722,10726
2019-12-11,758.900024,766.900024,754.150024,760.250000,660.819702,8526
2019-12-12,765.000000,774.000000,736.799988,760.150024,660.732666,13805
2019-12-13,756.500000,770.349976,755.900024,758.650024,659.428955,9916
2019-12-16,756.000000,763.049988,750.000000,753.500000,654.952393,4608
2019-12-17,750.000000,759.750000,731.700012,748.000000,650.171692,8902
2019-12-18,745.000000,750.000000,740.000000,741.799988,644.782654,7224
2019-12-19,738.200012,745.299988,732.599976,735.450012,639.263123,6279
2019-12-20,739.700012,739.700012,719.000000,724.599976,629.832092,21102
2019-12-23,724.000000,732.950012,721.250000,725.200012,630.353699,4470
2019-12-24,721.250000,728.400024,713.000000,716.150024,622.487366,4623
2019-12-26,718.900024,739.000000,716.150024,724.049988,629.354004,12370
2019-12-27,722.250000,726.500000,711.000000,716.400024,622.704651,9051
2019-12-30,718.500000,733.099976,718.500000,730.549988,635.004028,8478
2019-12-31,730.549988,736.500000,725.049988,730.400024,634.873596,6201
2020-01-01,735.000000,735.150024,730.000000,730.200012,634.699707,3193
2020-01-02,734.950012,749.250000,729.349976,735.250000,639.089294,13059
2020-01-03,737.799988,756.900024,723.500000,736.900024,640.523499,138709
2020-01-06,731.099976,739.450012,721.700012,729.500000,634.091309,11811
2020-01-07,725.200012,739.450012,725.000000,734.900024,638.785156,7999
2020-01-08,723.799988,747.000000,722.000000,735.549988,639.349976,7930
2020-01-09,736.000000,743.000000,731.900024,735.250000,639.089294,8810
2020-01-10,731.799988,749.099976,731.799988,736.450012,640.132263,10266
2020-01-13,759.500000,808.049988,751.250000,803.450012,698.369629,204551
2020-01-14,805.000000,867.000000,804.000000,858.799988,746.480591,288582
2020-01-15,855.000000,864.900024,832.500000,852.400024,740.917664,95442
2020-01-16,856.599976,867.250000,841.099976,844.450012,734.007446,29203
2020-01-17,842.000000,844.000000,821.000000,824.000000,716.231995,16603
2020-01-20,810.150024,825.000000,800.950012,805.700012,700.325378,19804
2020-01-21,806.000000,887.000000,801.049988,874.849976,760.431519,181095
2020-01-22,869.099976,895.900024,851.400024,857.349976,745.220154,81791
2020-01-23,861.000000,877.299988,847.599976,853.849976,742.177979,30634
2020-01-24,855.000000,869.000000,850.000000,852.849976,741.308777,18491
2020-01-27,854.700012,859.000000,826.400024,835.450012,726.184570,17262
2020-01-28,837.250000,872.700012,830.000000,832.150024,723.316101,11537
2020-01-29,839.000000,845.500000,811.299988,826.650024,718.535461,13793
2020-01-30,832.000000,839.900024,786.250000,814.900024,708.322083,38913
2020-01-31,817.950012,827.950012,801.000000,804.099976,698.934509,12721
2020-02-03,760.000000,792.549988,755.299988,780.049988,678.029968,18316
2020-02-04,785.000000,792.200012,778.900024,783.049988,680.637695,11719
2020-02-05,800.000000,819.049988,788.099976,812.150024,705.931824,41393
2020-02-06,818.799988,825.000000,800.000000,801.299988,696.500732,29526
2020-02-07,807.750000,809.849976,772.849976,777.049988,675.422424,35334
2020-02-10,777.049988,788.000000,773.049988,775.650024,674.205444,16355
2020-02-11,778.000000,795.000000,765.000000,769.549988,668.903198,10673
2020-02-12,769.650024,781.000000,765.049988,775.950012,674.466248,10666
2020-02-13,777.000000,794.000000,757.700012,761.799988,662.166870,125286
2020-02-14,765.000000,765.000000,745.099976,748.750000,650.823547,15168
2020-02-17,783.000000,784.950012,707.000000,724.299988,629.571350,159329
2020-02-18,709.000000,723.700012,698.750000,704.849976,612.665161,30844
2020-02-19,719.849976,784.849976,717.700012,744.349976,646.999084,255096
2020-02-20,747.700012,755.000000,731.250000,736.299988,640.001892,47457
2020-02-24,737.900024,744.700012,705.000000,712.950012,619.705811,84937
2020-02-25,724.099976,741.450012,709.049988,714.200012,620.792297,213543
2020-02-26,707.000000,720.000000,700.400024,705.349976,613.099731,49062
2020-02-27,704.000000,740.000000,703.000000,726.849976,631.787903,77480
2020-02-28,705.000000,705.000000,683.049988,686.049988,596.324036,35142
2020-03-02,696.000000,708.000000,653.000000,664.049988,577.201233,35013
2020-03-03,684.950012,684.950012,665.000000,671.900024,584.024658,22909
2020-03-04,672.000000,672.000000,638.000000,647.250000,562.598511,44306
2020-03-05,648.000000,664.000000,640.549988,644.650024,560.338623,28994
2020-03-06,637.000000,637.000000,620.000000,621.599976,540.303223,23411
2020-03-09,623.750000,623.750000,585.000000,592.150024,514.704834,37689
2020-03-11,592.000000,605.000000,586.049988,588.950012,511.923370,17175
2020-03-12,575.000000,575.000000,536.000000,538.900024,468.419189,33086
2020-03-13,513.500000,543.000000,472.000000,534.200012,464.333862,41077
2020-03-16,530.000000,620.000000,514.250000,559.849976,486.629181,61468
2020-03-17,572.000000,580.000000,545.000000,553.299988,480.935791,85437
2020-03-18,574.000000,575.599976,540.000000,549.750000,477.850098,46955
2020-03-19,540.000000,581.000000,522.000000,556.400024,483.630463,63252
2020-03-20,564.000000,574.599976,553.099976,565.150024,491.236053,50110
2020-03-23,470.000000,539.000000,470.000000,500.750000,462.467499,29656
2020-03-24,515.000000,517.150024,473.000000,479.250000,442.611145,25860
2020-03-25,470.000000,492.549988,470.000000,479.500000,442.842041,17543
2020-03-26,485.000000,502.399994,478.500000,497.250000,459.235046,15600
2020-03-27,505.000000,595.000000,500.100006,525.150024,485.002075,130558
2020-03-30,525.000000,525.000000,503.350006,512.549988,473.365356,12505
2020-03-31,514.000000,527.750000,514.000000,520.299988,480.522858,11911
2020-04-01,550.000000,561.000000,530.000000,533.299988,492.528961,51342
2020-04-03,543.849976,543.849976,522.950012,529.549988,489.065704,11500
2020-04-07,549.549988,549.549988,525.000000,534.700012,493.821991,25494
2020-04-08,536.000000,622.000000,530.000000,546.000000,504.258057,186421
2020-04-09,551.500000,567.000000,546.500000,548.250000,506.336029,51286
2020-04-13,585.250000,595.000000,560.000000,563.299988,520.235535,165303
2020-04-15,575.599976,575.599976,551.650024,555.549988,513.077942,39573
2020-04-16,550.000000,574.000000,547.000000,562.450012,519.450439,50377
2020-04-17,572.900024,582.000000,556.700012,559.799988,517.003174,48087
2020-04-20,563.000000,571.700012,562.000000,565.000000,521.805542,24931
2020-04-21,561.900024,561.900024,536.049988,546.549988,504.766052,25301
2020-04-22,541.099976,546.799988,535.099976,540.750000,499.409485,16322
2020-04-23,547.400024,553.650024,541.099976,543.650024,502.087769,14724
2020-04-24,540.000000,552.000000,530.000000,533.000000,492.251953,21954
2020-04-27,539.700012,539.700012,525.250000,528.150024,487.772705,19874
2020-04-28,532.900024,532.950012,518.549988,519.700012,479.968750,29678
2020-04-29,524.099976,530.000000,513.549988,526.049988,485.833282,27668
2020-04-30,532.099976,533.000000,526.000000,527.150024,486.849243,33320
2020-05-04,520.000000,520.000000,504.000000,509.799988,470.825562,37192
2020-05-05,512.349976,519.000000,501.500000,503.799988,465.284302,46191
2020-05-06,506.350006,510.950012,500.000000,505.000000,466.392517,23552
2020-05-07,500.000000,530.799988,500.000000,511.549988,472.441803,301608
2020-05-08,514.150024,518.900024,500.000000,501.850006,463.483368,37452
2020-05-11,502.000000,508.049988,495.100006,496.700012,458.727112,36024
2020-05-12,496.000000,499.899994,489.049988,493.399994,455.679352,28454
2020-05-13,507.700012,523.750000,500.000000,506.350006,467.639374,145895
2020-05-14,503.000000,509.500000,496.000000,498.100006,460.020111,32633
2020-05-15,510.000000,528.000000,505.000000,523.099976,483.108826,230185
2020-05-18,551.000000,569.000000,536.000000,547.500000,505.643402,751209
2020-05-19,550.950012,558.950012,520.000000,527.700012,487.357178,143853
2020-05-20,521.000000,534.200012,510.149994,530.549988,489.989227,38909
2020-05-21,540.549988,544.750000,530.000000,534.450012,493.591156,46159
2020-05-22,534.000000,546.700012,530.099976,534.750000,493.868134,50590
2020-05-26,540.000000,540.000000,529.500000,531.099976,490.497223,18915
2020-05-27,535.000000,535.950012,522.650024,529.250000,488.788635,20254
2020-05-28,531.500000,580.250000,531.500000,555.549988,513.077942,370507
2020-05-29,555.349976,560.750000,548.000000,556.150024,513.632080,44173
2020-06-01,560.000000,575.000000,558.000000,560.900024,518.018982,76852
2020-06-02,555.150024,572.900024,555.150024,565.200012,521.990234,34008
2020-06-03,570.000000,602.700012,560.750000,584.299988,539.630005,265605
2020-06-04,589.349976,609.000000,586.000000,598.549988,552.790588,145511
2020-06-05,605.000000,636.000000,600.099976,631.099976,582.852051,241533
2020-06-08,635.700012,678.000000,633.500000,660.049988,609.588867,170077
2020-06-09,662.000000,663.000000,649.599976,655.700012,605.571472,49173
2020-06-10,652.000000,661.950012,652.000000,655.500000,605.386780,22713
2020-06-11,658.000000,675.000000,652.049988,662.549988,611.897766,47589
2020-06-12,620.000000,659.950012,619.000000,655.500000,605.386780,49518
2020-06-15,663.700012,672.700012,655.000000,658.450012,608.111267,31285
2020-06-16,670.000000,746.000000,651.049988,712.950012,658.444763,179940
2020-06-17,728.000000,738.950012,700.000000,708.299988,654.150208,302143
2020-06-18,710.849976,727.900024,703.299988,713.049988,658.537109,73391
2020-06-19,714.500000,721.700012,705.000000,708.049988,653.919312,47065
2020-06-22,711.000000,722.000000,706.200012,712.849976,658.352295,63774
2020-06-23,715.000000,717.450012,707.000000,712.099976,657.659668,27253
2020-06-24,712.000000,715.000000,695.000000,698.650024,645.237915,37786
2020-06-25,699.799988,817.900024,691.000000,792.150024,731.589844,1078699
2020-06-26,795.000000,795.950012,754.000000,761.750000,703.513916,309514
2020-06-29,765.000000,814.000000,744.650024,761.500000,703.283020,353992
2020-06-30,790.000000,798.400024,761.099976,772.150024,713.118896,189924
2020-07-01,765.000000,777.950012,761.099976,763.700012,705.314880,52213
2020-07-02,766.000000,788.900024,754.700012,775.299988,716.028015,95740
2020-07-03,813.950012,865.000000,805.099976,852.400024,787.233704,2235833
2020-07-06,856.000000,994.599976,825.000000,953.900024,880.974060,3963561
2020-07-07,955.000000,1028.000000,926.150024,980.049988,905.124817,3294009
2020-07-08,984.049988,1015.000000,938.000000,945.299988,873.031494,1232986
2020-07-09,967.000000,967.000000,901.099976,929.849976,858.762573,1021311
2020-07-10,910.000000,975.500000,909.849976,942.400024,870.353210,1364514
2020-07-13,950.000000,965.000000,923.900024,929.500000,858.439331,328059
2020-07-14,941.000000,948.950012,900.000000,904.849976,835.673889,398611
2020-07-15,909.950012,913.000000,855.049988,867.849976,801.502563,329174
2020-07-16,868.299988,877.599976,825.000000,842.950012,778.506104,276077
2020-07-17,850.549988,945.000000,832.000000,937.250000,865.596863,1556978
2020-07-20,944.000000,954.000000,915.000000,923.400024,852.805786,736801
2020-07-21,924.000000,940.000000,911.650024,915.099976,845.140198,408746
2020-07-22,915.099976,935.500000,897.950012,908.549988,839.090942,408219
2020-07-23,914.049988,952.799988,908.599976,931.650024,860.425110,720512
2020-07-24,924.950012,936.349976,906.000000,909.700012,840.153015,266481
2020-07-27,912.000000,917.400024,883.049988,890.500000,822.420837,435327
2020-07-28,893.049988,915.000000,881.000000,903.299988,834.242371,254919
2020-07-29,911.450012,929.900024,903.299988,909.150024,839.645203,329256
2020-07-30,912.099976,913.000000,875.599976,879.900024,812.631348,158060
2020-07-31,884.799988,884.799988,865.650024,872.450012,805.750854,115765
2020-08-03,861.549988,904.950012,860.099976,894.099976,825.745667,215153
2020-08-04,904.299988,957.700012,900.000000,950.200012,877.556946,1209208
2020-08-05,955.000000,985.000000,937.049988,965.299988,891.502441,771610
2020-08-06,966.000000,987.000000,950.349976,967.450012,893.488098,375327
2020-08-07,966.000000,976.049988,942.000000,949.450012,876.864258,243398
2020-08-10,1033.000000,1070.000000,1006.500000,1031.300049,952.456787,1251608
2020-08-11,1032.000000,1044.000000,1001.000000,1019.150024,941.235657,279768
2020-08-12,1050.000000,1126.849976,1040.000000,1099.050049,1015.027283,2018169
2020-08-13,1120.000000,1318.849976,1110.050049,1288.949951,1190.409424,4213365
2020-08-14,1321.099976,1423.000000,1202.400024,1293.599976,1194.703613,6379065
2020-08-17,1330.050049,1354.000000,1232.000000,1250.400024,1154.806396,1919288
2020-08-18,1250.400024,1312.000000,1245.000000,1276.500000,1178.911011,2159039
2020-08-19,1309.699951,1319.000000,1250.849976,1263.000000,1166.443115,1499371
2020-08-20,1255.000000,1255.000000,1200.000000,1206.349976,1114.124023,836366
2020-08-21,1215.000000,1257.000000,1200.000000,1211.500000,1118.880371,1185101
2020-08-24,1223.400024,1225.000000,1191.449951,1197.000000,1105.489014,351069
2020-08-25,1206.400024,1208.949951,1160.349976,1172.949951,1083.277344,419387
2020-08-26,1170.000000,1209.000000,1149.000000,1177.599976,1087.572021,652951
2020-08-27,1041.099976,1065.900024,1008.500000,1010.799988,933.523987,5831169
2020-08-28,981.599976,1034.000000,981.599976,1010.599976,933.339233,8282597
2020-08-31,982.000000,987.900024,921.000000,926.150024,855.345520,4825705
2020-09-01,926.000000,926.000000,871.000000,892.150024,823.944763,3255501
2020-09-02,891.950012,918.000000,886.250000,894.299988,825.930481,1304943
2020-09-03,897.000000,938.000000,892.200012,925.599976,854.837524,2205876
2020-09-04,910.000000,926.950012,905.049988,911.000000,841.353760,947039
2020-09-07,914.049988,923.950012,888.250000,892.049988,823.852478,858122
2020-09-08,895.000000,911.000000,865.099976,869.700012,803.211121,925894
2020-09-09,865.000000,866.900024,835.049988,838.849976,774.719543,1133328
2020-09-10,846.450012,878.849976,846.450012,864.500000,798.408630,1058738
2020-09-11,867.000000,875.000000,850.049988,852.450012,787.279907,901958
2020-09-14,852.549988,864.700012,831.000000,834.099976,770.332764,852980
2020-09-15,841.000000,860.000000,822.250000,842.500000,778.090576,1313602
2020-09-16,846.849976,851.000000,838.000000,840.849976,776.566711,471530
2020-09-17,840.200012,845.000000,828.049988,830.000000,766.546143,399195
2020-09-18,835.200012,849.849976,831.200012,841.900024,777.536499,722868
2020-09-21,842.849976,849.799988,793.000000,799.200012,738.100830,719730
2020-09-22,790.299988,798.000000,755.250000,775.299988,716.028015,1146398
2020-09-23,776.000000,787.000000,759.000000,771.000000,712.056702,628104
2020-09-24,758.000000,813.700012,744.250000,778.900024,719.352844,1353362
2020-09-25,784.000000,796.000000,762.200012,767.700012,709.008972,714593
2020-09-28,775.099976,782.799988,768.000000,778.200012,718.706360,355842
2020-09-29,785.000000,798.650024,780.250000,783.200012,723.324036,562102
2020-09-30,786.000000,811.000000,765.000000,806.099976,744.473389,1225693
2020-10-01,813.000000,821.950012,795.750000,799.349976,738.239380,655969
2020-10-05,805.000000,824.450012,791.150024,820.700012,757.957153,664739
2020-10-06,825.000000,828.700012,814.400024,821.400024,758.603638,386846
2020-10-07,818.000000,820.650024,807.000000,809.549988,747.659729,326281
2020-10-08,814.700012,820.299988,794.150024,798.349976,737.315857,293739
2020-10-09,799.000000,805.450012,781.000000,785.650024,725.586792,364039
2020-10-12,788.799988,792.950012,767.000000,768.950012,710.163452,328835
2020-10-13,768.950012,770.849976,753.000000,755.549988,697.787781,280449
2020-10-14,758.000000,787.000000,755.000000,768.900024,710.117371,486574
2020-10-15,771.450012,774.049988,741.150024,745.750000,688.737183,312020
2020-10-16,749.000000,758.049988,740.000000,743.400024,686.566895,284112
2020-10-19,748.900024,751.000000,740.000000,741.450012,684.765869,226737
2020-10-20,741.500000,746.299988,716.000000,717.549988,662.692993,525536
2020-10-21,726.000000,726.000000,693.000000,698.750000,645.330383,846680
2020-10-22,700.000000,733.000000,699.000000,725.450012,669.989014,974029
2020-10-23,731.750000,731.750000,716.000000,717.950012,663.062500,300365
2020-10-26,723.000000,723.049988,695.750000,701.799988,648.147095,327934
2020-10-27,705.000000,708.799988,690.049988,700.400024,646.854248,363700
2020-10-28,702.000000,713.400024,693.900024,701.250000,647.639160,291349
2020-10-29,697.900024,707.450012,691.000000,695.200012,642.051758,300585
2020-10-30,695.200012,704.049988,684.400024,687.099976,634.570862,284776
2020-11-02,691.000000,693.000000,670.099976,674.950012,623.349854,257437
2020-11-03,680.000000,682.150024,670.200012,672.650024,621.225647,261468
2020-11-04,670.000000,675.000000,658.000000,660.900024,610.373901,253479
2020-11-05,668.000000,715.000000,664.599976,700.700012,647.131226,1279904
2020-11-06,703.799988,719.000000,697.000000,702.349976,648.655090,360645
2020-11-09,708.000000,724.000000,698.400024,718.599976,663.662842,578733
2020-11-10,720.000000,735.650024,706.650024,727.849976,672.205566,468892
2020-11-11,730.700012,734.250000,717.000000,731.349976,675.437988,376617
2020-11-12,730.150024,759.799988,723.000000,755.599976,697.833984,700346
2020-11-13,759.000000,768.000000,742.450012,760.849976,702.682678,682891
2020-11-14,778.599976,786.400024,770.150024,776.250000,716.905334,320746
2020-11-17,779.000000,787.000000,762.150024,779.599976,719.999268,456771
2020-11-18,778.000000,778.349976,765.750000,768.250000,709.516968,246109
2020-11-19,765.000000,790.000000,761.250000,774.250000,715.058289,530315
2020-11-20,776.900024,784.000000,768.200012,772.200012,713.165039,220012
2020-11-23,775.000000,779.400024,733.000000,772.150024,713.118896,255528
2020-11-24,773.700012,797.849976,773.700012,791.200012,730.712463,723444
2020-11-25,795.000000,818.000000,791.000000,807.950012,746.182007,1339253
2020-11-26,814.000000,819.000000,803.299988,810.400024,748.444641,393946
2020-11-27,811.000000,825.799988,805.099976,818.500000,755.925476,618546
2020-12-01,825.799988,834.799988,818.000000,829.799988,766.361511,416015
2020-12-02,832.000000,834.950012,820.099976,828.299988,764.976196,367178
2020-12-03,835.000000,853.200012,830.000000,847.700012,782.893005,621321
2020-12-04,853.000000,859.349976,835.700012,842.650024,778.229187,452854
2020-12-07,846.900024,872.000000,843.000000,867.349976,801.040710,625677
2020-12-08,871.700012,873.250000,854.299988,863.500000,797.485168,517672
2020-12-09,878.900024,894.500000,873.500000,878.049988,810.922729,1023764
2020-12-10,883.000000,883.799988,848.650024,866.700012,800.440430,367866
2020-12-11,871.000000,877.250000,852.000000,856.799988,791.297302,282743
2020-12-14,862.000000,878.799988,860.799988,873.150024,806.397400,318900
2020-12-15,880.000000,884.750000,866.450012,871.450012,804.827393,331245
2020-12-16,874.500000,885.000000,868.299988,880.049988,812.769836,386506
2020-12-17,870.000000,875.700012,863.000000,866.299988,813.944336,248786
2020-12-18,870.000000,879.000000,856.099976,863.799988,811.595398,238339
2020-12-21,860.099976,871.700012,786.500000,798.950012,750.664673,472302
2020-12-22,798.200012,810.450012,761.000000,793.849976,745.872925,429853
2020-12-23,797.549988,807.799988,793.849976,804.900024,756.255005,183950
2020-12-24,811.650024,826.450012,808.950012,822.250000,772.556519,334943
2020-12-28,825.000000,830.000000,818.099976,821.500000,771.851868,127045
2020-12-29,824.000000,845.000000,818.000000,836.299988,785.757385,404732
2020-12-30,840.000000,840.000000,823.000000,831.049988,780.824646,193476
2020-12-31,841.000000,854.500000,839.950012,846.250000,795.105957,443762
2021-01-01,849.000000,863.000000,847.599976,856.799988,805.018433,262623
2021-01-04,861.950012,891.000000,856.799988,886.900024,833.299316,739340
2021-01-05,879.799988,926.950012,864.500000,921.549988,865.855225,1492650
2021-01-06,934.000000,960.450012,930.000000,943.799988,886.760559,1650561
2021-01-07,960.000000,963.950012,925.500000,930.500000,874.264282,506239
2021-01-08,932.099976,940.450012,910.000000,912.500000,857.352112,355307
2021-01-11,936.000000,936.000000,904.500000,907.950012,853.077209,449386
2021-01-12,912.000000,914.849976,897.000000,901.599976,847.110901,292230
2021-01-13,908.450012,940.000000,900.049988,921.599976,865.902161,806377
2021-01-14,1005.000000,1048.000000,983.299988,1009.250000,948.254944,7542690
2021-01-15,1019.000000,1019.000000,950.000000,967.099976,908.652344,1786029
2021-01-18,970.000000,974.700012,941.250000,961.450012,903.343811,839442
2021-01-19,979.000000,989.450012,966.000000,970.150024,911.518066,364521
2021-01-20,973.000000,981.000000,951.799988,970.049988,911.424072,383011
2021-01-21,974.500000,978.700012,966.000000,968.599976,910.061646,344248
2021-01-22,970.000000,975.000000,943.500000,948.000000,890.706604,340687
2021-01-25,964.000000,968.450012,931.200012,943.150024,886.149841,349909
2021-01-27,946.000000,946.299988,912.000000,915.950012,860.593628,248759
2021-01-28,911.049988,929.450012,901.700012,923.799988,867.969238,233835
2021-01-29,933.900024,942.500000,922.000000,925.299988,869.378540,327418
2021-02-01,940.000000,947.000000,906.000000,909.000000,854.063599,849951
2021-02-02,916.000000,941.000000,915.000000,934.750000,878.257385,501796
2021-02-03,977.000000,977.900024,950.200012,964.700012,906.397339,925935
2021-02-04,972.400024,979.000000,965.000000,976.349976,917.343384,558068
2021-02-05,980.000000,1019.000000,970.000000,1013.349976,952.107117,1498037
2021-02-08,1021.000000,1064.800049,1020.049988,1034.699951,972.166870,1730935
2021-02-09,1041.800049,1043.849976,1009.000000,1016.000000,954.597046,583474
2021-02-10,1017.150024,1024.000000,992.000000,1009.650024,948.630737,566806
2021-02-11,1009.650024,1014.400024,990.200012,994.150024,934.067566,377190
2021-02-12,998.000000,1049.000000,997.900024,1026.500000,964.462524,1440245
2021-02-15,1042.300049,1047.099976,1026.099976,1036.349976,973.717163,732155
2021-02-16,1030.000000,1034.949951,1005.950012,1017.049988,955.583557,389678
2021-02-17,1024.900024,1053.500000,1008.950012,1039.900024,977.052612,747160
2021-02-18,1041.000000,1074.800049,1024.550049,1053.150024,989.501892,728548
2021-02-19,1063.699951,1083.000000,1050.500000,1061.349976,997.206177,784096
2021-02-22,1066.000000,1092.000000,1040.000000,1053.250000,989.595764,1131576
2021-02-23,1063.099976,1070.000000,1011.000000,1030.199951,967.938782,505906
2021-02-24,1035.900024,1069.900024,1035.900024,1064.199951,999.883972,278548
2021-02-25,1074.000000,1100.000000,1060.000000,1096.449951,1030.184814,785656
2021-02-26,1080.000000,1115.000000,1070.800049,1087.050049,1021.353088,829256
2021-03-01,1103.650024,1103.949951,1080.000000,1085.250000,1019.661926,319375
2021-03-02,1090.000000,1119.800049,1090.000000,1106.699951,1039.815308,454599
2021-03-03,1114.949951,1123.849976,1105.349976,1112.599976,1045.358887,323704
2021-03-04,1100.000000,1118.000000,1086.099976,1097.300049,1030.983765,388850
2021-03-05,1095.000000,1108.300049,1047.849976,1054.050049,1004.073120,381888
2021-03-08,1070.050049,1082.099976,1057.250000,1065.250000,1014.742004,183463
2021-03-09,1065.900024,1088.949951,1054.000000,1065.449951,1014.932373,277128
2021-03-10,1065.000000,1079.949951,1060.000000,1067.349976,1016.742371,205561
2021-03-12,1070.750000,1083.000000,1057.349976,1061.250000,1010.931702,341201
2021-03-15,1061.199951,1065.000000,1011.349976,1016.000000,967.827148,426162
2021-03-16,1020.500000,1080.000000,1020.500000,1071.400024,1020.600342,536623
2021-03-17,1055.000000,1069.900024,1036.000000,1046.050049,996.452332,387761
2021-03-18,1050.000000,1055.400024,1025.000000,1030.849976,981.973022,233294
2021-03-19,1020.000000,1053.699951,982.500000,1032.050049,983.116211,1983886
2021-03-22,1032.050049,1055.949951,1015.000000,1037.250000,988.069580,213370
2021-03-23,1034.000000,1054.750000,1012.099976,1020.900024,972.494812,332681
2021-03-24,1019.700012,1027.849976,999.000000,1002.650024,955.110168,173465
2021-03-25,1001.950012,1008.950012,973.000000,982.750000,936.153687,248553
2021-03-26,996.500000,1005.000000,980.250000,986.950012,940.154602,154320
2021-03-30,996.599976,1005.000000,992.200012,1000.200012,952.776306,136738
2021-03-31,1000.000000,1005.000000,985.250000,994.950012,947.775208,144991
2021-04-01,1017.000000,1052.000000,1011.250000,1035.650024,986.545532,980629
2021-04-05,1040.000000,1041.000000,992.200012,999.900024,952.490601,289644
2021-04-06,1014.900024,1018.000000,996.200012,1000.250000,952.823914,161385
2021-04-07,1005.000000,1020.150024,1002.299988,1005.900024,958.206055,208210
2021-04-08,1016.000000,1020.000000,1006.200012,1010.349976,962.444946,143722
2021-04-09,1009.000000,1020.000000,997.000000,1000.450012,953.014343,158566
2021-04-12,993.000000,993.000000,948.049988,957.400024,912.005615,217863
2021-04-13,953.000000,974.700012,951.400024,970.849976,924.817810,112136
2021-04-15,970.000000,976.150024,946.299988,969.000000,923.055603,127817
2021-04-16,969.000000,982.000000,954.000000,964.500000,918.768982,100589
2021-04-19,948.000000,948.000000,929.000000,940.200012,895.621094,205597
2021-04-20,946.099976,957.900024,942.799988,951.349976,906.242493,125099
2021-04-22,935.000000,952.700012,935.000000,948.799988,903.813354,74508
2021-04-23,945.000000,964.150024,941.799988,956.849976,911.481628,104125
2021-04-26,956.849976,965.000000,951.000000,954.299988,909.052551,68522
2021-04-27,952.099976,958.299988,949.000000,950.000000,904.956482,161337
2021-04-28,954.700012,974.900024,951.500000,967.750000,921.864868,221670
2021-04-29,963.250000,974.900024,944.000000,946.349976,901.479553,163558
2021-04-30,945.000000,959.900024,941.150024,957.250000,911.862793,102689
2021-05-03,955.700012,956.950012,942.000000,952.799988,907.623718,137492
2021-05-04,957.799988,977.950012,948.000000,953.799988,908.576233,223609
2021-05-05,979.799988,979.799988,964.099976,968.450012,922.531738,215918
2021-05-06,972.000000,974.049988,956.099976,957.849976,912.434265,109611
2021-05-07,962.650024,965.000000,952.000000,960.450012,914.911011,100442
2021-05-10,957.500000,976.500000,957.500000,968.549988,922.626953,146674
2021-05-11,964.950012,1007.900024,961.599976,1000.299988,952.871460,535796
2021-05-12,1005.000000,1034.250000,996.299988,1007.650024,959.873108,491813
2021-05-14,1007.099976,1015.750000,979.099976,983.250000,936.629883,175841
2021-05-17,986.349976,1004.000000,986.349976,1001.849976,954.347961,91962
2021-05-18,1015.000000,1021.000000,995.000000,1008.000000,960.206421,193013
2021-05-19,1002.000000,1021.950012,1002.000000,1014.750000,966.636414,218458
2021-05-20,1019.799988,1033.400024,991.200012,1010.500000,962.587952,268533
2021-05-21,1010.549988,1030.550049,1010.549988,1025.400024,976.781433,200798
2021-05-24,1026.000000,1032.000000,1012.000000,1014.750000,966.636414,253685
2021-05-25,1015.000000,1034.949951,1015.000000,1026.849976,978.162659,191466
2021-05-26,1027.000000,1046.000000,1017.450012,1035.800049,986.688416,153304
2021-05-27,1035.800049,1039.699951,1024.250000,1033.750000,984.735535,77670
2021-05-28,1032.000000,1040.000000,1025.400024,1029.699951,980.877502,96543
2021-05-31,1030.000000,1030.949951,1010.099976,1020.549988,972.161438,119851
2021-06-01,1049.000000,1069.849976,1025.199951,1031.699951,982.782654,534052
