Date,Close,Volume,MA,BIAS,RSI,stochrsi_k,stochrsi_d,MACD,PSY
2022-02-08,38028.44921875,200200,38609.875,-581.42578125,44.09801832932412,0.23448131586931678,0.5205241620518714,284.39709430316725,46.15384615384615
2022-02-09,38610.25,124900,38627.333333333336,-17.08333333333576,57.04278917274639,0.13075906497200906,0.2873730997726026,290.0864506108701,53.84615384615385
2022-02-10,39010.94921875,147800,38574.074869791664,436.87434895833576,63.94326452039807,0.3218397565802432,0.22902671247385645,330.65701808147423,61.53846153846154
2022-02-11,38517.25,155000,38491.949869791664,25.30013020833576,51.671221887662334,0.3890353134703994,0.2805447116742173,302.0032817515021,61.53846153846154
2022-02-14,36908.55078125,213800,38178.483072916664,-1269.9322916666642,29.51899837497585,0.2653519200181372,0.3254089966895934,106.98059669597569,53.84615384615385
2022-02-15,38170.1015625,193000,38207.591796875,-37.490234375,49.77985114992678,0.2371067348777298,0.29716465612208887,95.94605704014248,53.84615384615385
2022-02-16,37953.80078125,170100,38195.150390625,-241.349609375,47.000020747992984,0.3211216071893585,0.2745267540284086,63.471526357541734,53.84615384615385
2022-02-17,37531.6484375,136300,38015.383463541664,-483.73502604166424,41.56407416405995,0.42736914981851704,0.3285324972952019,-5.468313317156571,46.15384615384615
2022-02-18,37599.1484375,113500,37780.083333333336,-180.93489583333576,42.83272021647578,0.3814233369537039,0.3766380313205266,-48.19203892328369,46.15384615384615
2022-02-21,37685.6015625,143300,37641.475260416664,44.12630208333576,44.67863480265646,0.3548185969587619,0.3878703612436611,-69.14094076345646,46.15384615384615
2022-02-22,37371.6484375,159400,37718.658203125,-347.009765625,39.16734144822469,0.3333680021277812,0.3565366453467491,-115.87731250942306,46.15384615384615
2022-02-23,37392.05078125,137300,37588.983072916664,-196.93229166666424,39.74694257275527,0.34721107376187416,0.3451325576161392,-145.36096818966325,53.84615384615385
2022-02-24,35228.1015625,427800,37134.699869791664,-1906.5983072916642,17.963384016776615,0.21552971303528445,0.29870292964164674,-390.63218058554776,53.84615384615385
2022-02-25,36430.75,372800,36951.216796875,-520.466796875,39.92231382462057,0.33262568928311986,0.29845549202675964,-434.7294659990366,53.84615384615385
2022-02-28,36205.30078125,238300,36718.908854166664,-513.6080729166642,37.65497174332802,0.39803033541766153,0.3153952459120221,-481.98542948167596,46.15384615384615
2022-03-02,35372.80078125,211300,36333.442057291664,-960.6412760416642,30.08397141349657,0.5227081360866016,0.41778805359579446,-594.2233567742151,38.46153846153847
2022-03-03,34944.30078125,172500,35928.884114583336,-984.5833333333358,26.760629026050594,0.40394999112433,0.44156282087619786,-709.0341735426409,38.46153846153847
2022-03-04,34407.80078125,194500,35431.509114583336,-1023.7083333333358,22.95130850551554,0.24228834616652783,0.3896488244591532,-834.8346852313625,38.46153846153847
2022-03-07,32871.25,248900,35038.700520833336,-2167.4505208333358,15.411567254605373,0.11761054549758787,0.25461629426281535,-1070.96066724688,30.76923076923077
2022-03-08,33158.1015625,276800,34493.259114583336,-1335.1575520833358,21.21001263114634,0.09231250703135313,0.1507371328984897,-1191.420534972458,38.46153846153847
2022-03-09,33815.44921875,258500,34094.950520833336,-279.50130208333576,33.70656611311678,0.2639560751024201,0.15795970921045377,-1187.0518174338795,46.15384615384615
2022-03-10,34475.6015625,273900,33945.417317708336,530.1842447916642,44.34450657842834,0.5963828461461066,0.31755047609329334,-1092.120370300072,46.15384615384615
2022-03-11,34546.25,169500,33879.075520833336,667.1744791666642,45.46827269230782,0.871879438861933,0.5774061200368199,-995.2045271070238,46.15384615384615
2022-03-14,35312.1484375,193300,34029.800130208336,1282.3483072916642,56.812518781643405,0.9990934377103532,0.8224519075727977,-825.8626609224084,53.84615384615385
2022-03-15,35022.6484375,224200,34388.366536458336,634.2819010416642,51.9139512431727,0.9677715377270508,0.946248138099779,-717.8892594759673,46.15384615384615
2022-03-16,35748.25,173800,34820.057942708336,928.1920572916642,61.816222772543604,0.9677715377270508,0.9782121710548184,-550.0476002723371,53.84615384615385
2022-03-17,36428.55078125,182000,35255.574869791664,1172.9759114583358,68.99877241476267,0.9677715377270508,0.9677715377270508,-346.8155060459467,53.84615384615385
2022-03-21,36018.5,128700,35512.724609375,505.775390625,60.73536250423315,0.9553960624787764,0.9636463793109594,-236.06587195501925,53.84615384615385
2022-03-22,36348.55078125,202900,35813.108072916664,535.4427083333358,64.80640748875922,0.9341638539193814,0.9524438180417363,-116.83099073053745,61.53846153846154
2022-03-23,36147.3515625,197900,35952.30859375,195.04296875,60.23764027408045,0.8609190564042016,0.9168263242674533,-49.380309318425134,61.53846153846154
2022-03-24,35527.1015625,205200,36036.384114583336,-509.28255208333576,47.77742485928733,0.6974948843188282,0.8308592648808039,-64.59685783311579,61.53846153846154
2022-03-25,35410.1015625,157000,35980.026041666664,-569.9244791666642,45.640410329205544,0.3911785034511898,0.6498641480580732,-86.63746708502003,61.53846153846154
2022-03-28,35710.5,197000,35860.350911458336,-149.85091145833576,52.22433071108951,0.23542000279065203,0.44136446352022346,-69.47012000383256,61.53846153846154
2022-03-29,35847.3984375,177100,35831.833984375,15.564453125,55.19219564117669,0.2563897237189608,0.2943294099869343,-41.379249235469615,61.53846153846154
2022-03-30,36334.30078125,325600,35829.458984375,504.841796875,64.58250351538541,0.552098521927933,0.34796941614584864,30.75018369897589,61.53846153846154
2022-03-31,36373.6015625,188100,35867.167317708336,506.43424479166424,65.28712728346395,0.7811018201036505,0.5298633552501815,86.48966112154449,61.53846153846154
2022-04-01,37148.5,245700,36137.400390625,1011.099609375,76.39738962484003,0.9681602087819385,0.7671201836045074,206.36683992508915,61.53846153846154
2022-04-04,38635.19921875,309200,36674.916666666664,1960.2825520833358,86.41086912894474,1.0,0.9164206762951963,444.9537286438426,69.23076923076923
2022-04-05,38067.8984375,220600,37067.81640625,1000.08203125,72.35480126059039,0.9023915520303709,0.9568505869374366,549.7383714208627,61.53846153846154
2022-04-06,37632.80078125,198800,37365.383463541664,267.41731770833576,62.93310234489415,0.7369058918427686,0.8797658146243799,569.5296275109795,53.84615384615385
2022-04-07,37557.3515625,245000,37569.225260416664,-11.873697916664241,61.272831036453915,0.5336470514593944,0.7243148317775114,565.1023399069454,53.84615384615385
2022-04-08,37752.05078125,202200,37798.966796875,-46.916015625,64.19766975729667,0.43865668952568954,0.5697365442759509,571.5310338929485,53.84615384615385
2022-04-11,37613.80078125,132100,37876.516927083336,-262.71614583333576,60.31614864078479,0.3084646567373987,0.4269227992408276,550.8145450848606,53.84615384615385
2022-04-12,37747.3984375,171000,37728.550130208336,18.84830729166424,62.916199650650775,0.23626526268222178,0.32779553631510344,539.3239925054731,61.53846153846154
2022-04-13,37463.3984375,143300,37627.800130208336,-164.40169270833576,53.90650670614563,0.09553073925222222,0.21342021955728097,490.9818022098116,61.53846153846154
2022-04-18,36729.0,182900,37477.166666666664,-748.1666666666642,37.3218807930316,0.05787509889478206,0.12989036694307543,369.7022509775343,53.84615384615385
2022-04-19,36341.6015625,216300,37274.541666666664,-932.9401041666642,31.238300368404325,0.0,0.051135279382334836,234.29241090031428,46.15384615384615
2022-04-20,36314.8984375,153400,37035.016276041664,-720.1178385416642,30.822722700558757,0.0,0.019291699631594095,129.02129620822961,38.46153846153847
2022-04-21,36816.1015625,132700,36902.06640625,-85.96484375,46.771911606079705,0.12887573500192726,0.04295857833397582,102.87450636045833,38.46153846153847
2022-04-22,36044.75,140100,36618.291666666664,-573.5416666666642,32.80421876638928,0.12887573500192726,0.08591715666795158,1.1814375161629869,30.76923076923077
2022-04-25,36082.3515625,183100,36388.1171875,-305.765625,33.95792448074472,0.13855321004118748,0.13210156001501408,-68.50826648097427,30.76923076923077
2022-04-26,36404.80078125,143400,36334.083984375,70.716796875,43.87427138370738,0.10292825676660111,0.1234524006032387,-83.86502423878119,38.46153846153847
2022-04-27,36028.8515625,134200,36281.958984375,-253.107421875,36.25739801421027,0.12759508802560512,0.123025518277798,-132.76811897559674,38.46153846153847
2022-04-28,36422.19921875,137300,36299.842447916664,122.35677083333576,47.66485578379346,0.3929903082155186,0.20783788433590836,-124.42787843557016,46.15384615384615
2022-04-29,36088.1484375,172700,36178.516927083336,-90.36848958333576,40.3126507585969,0.4156104567279095,0.31206528432301117,-151.01687420544476,38.46153846153847
2022-05-02,36163.75,170200,36198.350260416664,-34.60026041666424,42.71247221829142,0.5544630629948829,0.4543546093127704,-159.46556699210487,46.15384615384615
2022-05-04,35264.55078125,214600,36062.050130208336,-797.4993489583358,27.13873969294174,0.2793903677657092,0.41648796249616726,-256.74519484021585,38.46153846153847
2022-05-05,35232.8515625,167300,35866.725260416664,-633.8736979166642,26.726496102639658,0.16351943752597725,0.3324576227621899,-325.5876018214185,38.46153846153847
2022-05-06,34591.19921875,199200,35627.116536458336,-1035.9173177083358,19.523000759846838,0.0,0.14763660176389556,-436.4354447564474,38.46153846153847
2022-05-09,34275.3984375,179900,35269.31640625,-993.91796875,16.842039188813445,0.0,0.05450647917532583,-541.4390044450192,38.46153846153847
2022-05-10,34482.6484375,138000,35001.733072916664,-519.0846354166642,24.957512003666167,0.06910762802280053,0.02303587600760025,-585.4165523254123,46.15384615384615
2022-05-11,34693.1484375,179500,34756.6328125,-63.484375,32.93464825449598,0.20721024342998876,0.09210595715092984,-584.044747889784,46.15384615384615
2022-05-12,33532.1484375,382100,34467.899088541664,-935.7506510416642,19.33283706670251,0.20721024342998876,0.16117603829425942,-693.5557323384783,46.15384615384615
2022-05-13,33121.3515625,272700,34115.982421875,-994.630859375,16.448499107369244,0.13810261540718813,0.1841743674223886,-802.6461035615648,38.46153846153847
2022-05-16,33597.6015625,195100,33950.3828125,-352.78125,30.809538832383183,0.2514715967500928,0.1989281518624233,-816.4253988551936,38.46153846153847
2022-05-17,34301.8984375,161500,33954.799479166664,347.09895833333576,46.981454150777985,0.584804930083426,0.324793047413569,-737.0645418990462,46.15384615384615
2022-05-18,34163.69921875,146800,33901.641276041664,262.05794270833576,44.53066747389827,0.894177366053217,0.5768179642955786,-680.0610866017669,38.46153846153847
2022-05-19,33315.6484375,150400,33672.057942708336,-356.40950520833576,32.17234980057361,0.823972556023077,0.7676516173865733,-714.6913134394126,38.46153846153847
2022-05-20,34276.3984375,129400,33796.099609375,480.298828125,50.75265217245196,0.823972556023077,0.8473741593664569,-625.4938335611514,38.46153846153847
2022-05-23,34247.6015625,156000,33983.807942708336,263.79361979166424,50.257472437688186,0.8437601227286309,0.830568411591595,-552.0344953433378,38.46153846153847
2022-05-24,34290.1484375,163700,34099.232421875,190.916015625,51.103310318832676,0.9958266693420113,0.8878531160312398,-483.8916922934295,46.15384615384615
2022-05-25,34339.5,153600,34105.499348958336,234.00065104166424,52.23387084162573,0.9958266693420113,0.9451378204708846,-420.1821341612376,53.84615384615385
2022-05-26,35094.8984375,191500,34260.69921875,834.19921875,66.4725867897589,1.0,0.9972177795613408,-286.92810083867516,61.53846153846154
2022-05-27,35613.30078125,132600,34643.641276041664,969.6595052083358,73.08081221921506,1.0,0.9986088897806704,-130.7034483106545,61.53846153846154
2022-05-30,35826.94921875,127000,34902.06640625,924.8828125,75.47173546730177,1.0,1.0,7.245249796498683,61.53846153846154
2022-05-31,35487.3984375,149300,35108.69921875,378.69921875,64.53935876186911,0.937441620836904,0.9791472069456347,71.38383991840965,61.53846153846154
2022-06-01,35620.80078125,100800,35330.474609375,290.326171875,66.80622976269393,0.8601380540204109,0.9325265582857717,130.42375373439427,69.23076923076923
2022-06-02,35613.6484375,140700,35542.832682291664,70.81575520833576,66.53258898829813,0.7803361252352286,0.8593052666975146,169.9238505086396,61.53846153846154
2022-06-03,35275.05078125,104800,35572.858072916664,-297.80729166666424,53.97342712349207,0.6390375676238303,0.7598372489598234,159.80561655697966,53.84615384615385
2022-06-06,35310.19921875,100800,35522.341145833336,-212.14192708333576,55.030839373783145,0.5149703409919706,0.64478134461701,153.12024321468198,61.53846153846154
2022-06-07,34996.0,91600,35383.849609375,-387.849609375,44.15031494988593,0.26143893644381955,0.47181561501987357,112.44862162712525,61.53846153846154
2022-06-08,34946.1484375,124600,35293.641276041664,-347.49283854166424,42.548604773577125,0.13196253988498022,0.3027906057735902,75.64569142323307,53.84615384615385
2022-06-09,35085.44921875,100900,35204.416015625,-118.966796875,48.77949382257222,0.05780389321177563,0.15040178984685854,62.159924903317005,61.53846153846154
2022-06-10,34483.80078125,90000,35016.108072916664,-532.3072916666642,31.226706097655395,0.05780389321177563,0.0825234421028439,-11.815036218780733,53.84615384615385
2022-06-13,33405.8515625,131900,34704.574869791664,-1298.7233072916642,17.60588255412094,0.05780389321177563,0.05780389321177563,-178.06178268632357,46.15384615384615
2022-06-14,33311.3515625,113200,34371.43359375,-1060.08203125,16.833442333870252,0.0,0.0385359288078505,-304.90110807833116,38.46153846153847
2022-06-15,33339.0,90800,34095.266927083336,-756.2669270833358,18.095087018582788,0.008425455247480517,0.02207644948641879,-388.0044766605715,38.46153846153847
2022-06-16,32617.099609375,129500,33707.092122395836,-1089.9925130208358,12.265284053874652,0.008425455247480517,0.005616970164987085,-516.3925848110885,30.76923076923077
2022-06-17,32743.05078125,139800,33316.6923828125,-573.6416015625,17.80927119278593,0.04573277959417452,0.020861230029711925,-586.2901863272054,38.46153846153847
2022-06-20,32684.80078125,144400,33016.859049479164,-332.05826822916424,17.205875133215045,0.06881843136907885,0.0409922220702447,-631.8176848278745,30.76923076923077
2022-06-21,33191.75,258100,32981.175455729164,210.57454427083576,38.84494017535888,0.24881971037736003,0.12112364044687123,-599.627333495926,38.46153846153847
2022-06-22,32845.30078125,135000,32903.500325520836,-58.19954427083576,31.98862310163676,0.42467523970315924,0.24743779381653278,-601.2008576676453,38.46153846153847
2022-06-23,33135.0,193100,32869.500325520836,265.49967447916424,42.22177891134793,0.7264974660141075,0.46666413869820894,-560.5389025768382,38.46153846153847
2022-06-24,33627.44921875,149800,33037.891927083336,589.5572916666642,55.790501960362526,0.8798295203391596,0.677000742018809,-468.8405425929741,46.15384615384615
2022-06-27,33811.25,111400,33215.925130208336,595.3248697916642,59.99799773207308,1.0,0.8687756621177559,-374.2827803290784,53.84615384615385
2022-06-28,33642.44921875,125000,33375.533203125,266.916015625,54.30244551136346,0.9661689705305868,0.948666163623249,-316.3956670056068,46.15384615384615
2022-06-29,33269.8984375,140800,33388.557942708336,-118.65950520833576,43.392832347876094,0.8537616601760251,0.939976876902204,-307.49896840708243,46.15384615384615
2022-06-30,33425.1015625,149500,33485.19140625,-60.08984375,48.55929294427784,0.7804016340490535,0.8667774215852219,-278.9429550232526,53.84615384615385
2022-07-01,33539.44921875,149900,33552.599609375,-13.150390625,52.40020882157367,0.7499495985564217,0.7947042975938335,-240.98136315689771,61.53846153846154
2022-07-04,33940.8984375,152600,33604.841145833336,336.05729166666424,63.7905032577576,0.8623569089109835,0.7975693805054863,-166.85769540064211,61.53846153846154
2022-07-05,33815.8984375,115000,33605.615885416664,210.28255208333576,58.55504319751646,0.8796617380056396,0.8306560818243484,-123.12327501705295,61.53846153846154
2022-07-06,34324.25,122700,33719.249348958336,605.0006510416642,70.40764601987895,0.9439448029676843,0.8953211499614359,-35.86680181050906,61.53846153846154
2022-07-07,34920.30078125,184000,33994.31640625,925.984375,78.89856051942468,0.9439448029676843,0.9225171146470027,90.41685686632991,69.23076923076923
2022-07-08,35124.05078125,109000,34277.474609375,846.576171875,81.12063192125773,1.0,0.962629868645123,201.44518396830244,69.23076923076923
2022-07-11,35469.6484375,130600,34599.174479166664,870.4739583333358,84.45296194558891,1.0,0.9813149343225614,314.17696216414333,76.92307692307693
2022-07-12,35132.25,113400,34797.733072916664,334.51692708333576,69.98191646418164,0.9009021221962069,0.9669673740654022,354.4424707932485,69.23076923076923
2022-07-13,34827.80078125,103400,34966.383463541664,-138.58268229166424,59.02955911870956,0.7058212267970827,0.8689077829977633,344.94106420253956,61.53846153846154
2022-07-14,34651.19921875,121300,35020.875,-369.67578125,53.230672101983494,0.4072775776241928,0.6713336422058275,312.9924335663527,53.84615384615385
2022-07-15,34682.6484375,99100,34981.266276041664,-298.61783854166424,54.192306734875196,0.21643822653753264,0.4431790103196029,287.20062985937693,61.53846153846154
2022-07-18,35358.69921875,146600,35020.374348958336,338.32486979166424,70.06806468284947,0.26316553779523083,0.29562711398565217,333.88615607177053,69.23076923076923
2022-07-19,35720.3515625,183400,35062.158203125,658.193359375,75.5153811313899,0.4840107324633525,0.32120483226537205,399.2052366550852,69.23076923076923
2022-07-20,35972.1015625,173400,35202.133463541664,769.9680989583358,78.74640166013582,0.7404144824398059,0.4958635842327965,465.2537095219668,69.23076923076923
2022-07-21,36201.0,153800,35431.0,770.0,81.42134848339393,0.8887680665812319,0.7043977604947967,528.1780841061409,69.23076923076923
2022-07-22,36738.94921875,143600,35778.958333333336,959.9908854166642,86.28827242403082,0.9664665210860001,0.8652163567023461,620.0193955960058,76.92307692307693
2022-07-25,36726.3984375,139700,36119.583333333336,606.8151041666642,85.6600270449855,0.9948319159307454,0.9500221678659925,673.370274532077,69.23076923076923
2022-07-26,36408.5,114000,36294.550130208336,113.94986979166424,70.13854577681761,0.8604259905835473,0.9405748092000977,665.8564025090018,61.53846153846154
2022-07-27,36783.75,113100,36471.783203125,311.966796875,76.237558867996,0.779819237311773,0.878359047942022,687.0467160445114,61.53846153846154
2022-07-28,37378.1484375,172500,36706.124348958336,672.0240885416642,82.88289695926623,0.7674377222866732,0.802560983393998,751.568175178887,61.53846153846154
2022-07-29,37491.3984375,166900,36921.190755208336,570.2076822916642,83.91157919900672,0.9018436476338714,0.8163668690774393,795.8181232155985,69.23076923076923
2022-08-01,37903.19921875,346400,37115.232421875,787.966796875,87.25396321557945,0.9824504009056455,0.8839105902753968,855.8292508166414,76.92307692307693
2022-08-02,38024.0,317300,37331.499348958336,692.5006510416642,88.12258120883111,1.0,0.9614313495131723,895.6196869099294,84.61538461538461
2022-08-03,37989.25,200300,37594.957682291664,394.29231770833576,86.09718989650489,0.9707035650639314,0.9843846553231924,903.7204847125031,76.92307692307693
2022-08-04,37755.55078125,186300,37756.924479166664,-1.3736979166642413,72.62621984028725,0.7440551472932246,0.9049195707857187,867.8874204965032,69.23076923076923
2022-08-05,37920.6015625,175900,37847.333333333336,73.26822916666424,75.83107754751697,0.5625225750212494,0.7590937624594685,842.7109526140484,69.23076923076923
2022-08-08,38237.3984375,174100,37971.666666666664,265.73177083333576,80.96427480978348,0.44431803214612636,0.5836319181535335,841.6245922398084,69.23076923076923
2022-08-10,38287.8515625,163900,38035.775390625,252.076171875,81.7067960316637,0.536718132224824,0.5145195797973999,830.092895116737,69.23076923076923
2022-08-11,38879.8515625,200900,38178.417317708336,701.4342447916642,88.19206776754402,0.7182507044967994,0.56642895628925,867.9538972921073,69.23076923076923
2022-08-12,39042.30078125,125300,38353.92578125,688.375,89.42641622372795,0.8657516823079906,0.7069068396765381,895.8440856444358,76.92307692307693
2022-08-16,39239.6484375,0,38601.275390625,638.373046875,90.82465661835681,1.0,0.86133412893493,919.6420890943191,84.61538461538461
2022-08-17,39461.69921875,169800,38858.125,603.57421875,92.21472229856596,1.0,0.9552505607693303,942.6127812633858,84.61538461538461
2022-08-18,39656.1484375,137200,39094.583333333336,561.5651041666642,93.28393270464885,1.0,1.0,961.65552839265,84.61538461538461
2022-08-19,38985.94921875,148100,39210.932942708336,-224.98372395833576,59.49132678072998,0.6666666666666664,0.8888888888888888,886.910255238261,76.92307692307693
2022-08-22,38297.75,124300,39113.916015625,-816.166015625,41.131140218369,0.3333333333333331,0.6666666666666666,743.8183249862559,69.23076923076923
2022-08-23,38697.6484375,176400,39056.473958333336,-358.82552083333576,51.55619726561656,0.05520732188072938,0.3517357739602431,667.9731770183935,69.23076923076923
2022-08-24,39038.5,214900,39022.94921875,15.55078125,58.98519600241633,0.15146982301327694,0.18000349274244654,636.060696903216,76.92307692307693
2022-08-25,38950.75,333400,38937.791015625,12.958984375,56.317135366842436,0.23066352453751723,0.14578022314384126,591.6538408788329,76.92307692307693
2022-08-26,38987.1484375,196300,38826.291015625,160.857421875,57.27899346669828,0.25961085877401124,0.2139147354416019,552.0553082396873,76.92307692307693
2022-08-29,38276.69921875,158000,38708.082682291664,-431.38346354166424,37.78943972501009,0.1633483576414637,0.2178742469843308,438.4501605891637,69.23076923076923
2022-08-30,39536.75,176800,38914.582682291664,622.1673177083358,63.918624349421584,0.21844360241393415,0.2138009396098031,479.87556107613636,69.23076923076923
2022-09-01,39301.25,191200,39015.182942708336,286.06705729166424,58.41590962788026,0.35236664660277794,0.24471953555272533,476.04774502715736,61.53846153846154
2022-09-02,39421.0,133900,39078.932942708336,342.06705729166424,60.49133803604244,0.6346676355252892,0.4018259615140005,476.7547973149922,61.53846153846154
2022-09-05,39805.75,214100,39221.432942708336,584.3170572916642,66.86700469269388,0.8337120225619117,0.6069154348966597,508.4926675935276,61.53846153846154
2022-09-06,39666.5,210200,39334.658203125,331.841796875,62.48750701251488,0.898530482649842,0.7889700469123477,507.1911705076345,53.84615384615385
2022-09-07,39455.8984375,138900,39531.19140625,-75.29296875,55.848931071077864,0.8227360071767156,0.8516595041294899,474.52532948818407,46.15384615384615
2022-09-08,40208.94921875,203800,39643.224609375,565.724609375,69.67342002812892,0.8227360071767156,0.8480008323344245,520.7339391767091,53.84615384615385
2022-09-09,40415.69921875,207000,39828.966145833336,586.7330729166642,72.50934923184693,0.8731731801160513,0.8395483981564942,565.9209530621811,61.53846153846154
2022-09-12,40574.0,147000,40021.1328125,552.8671875,74.68444409706734,1.0,0.8986363957642558,604.4321887090555,61.53846153846154
2022-09-13,40873.1015625,176400,40199.024739583336,674.0768229166642,78.535131650533,1.0,0.9577243933720171,652.1284431780441,61.53846153846154
2022-09-14,41405.3984375,218400,40488.841145833336,916.5572916666642,83.79812270859091,1.0,1.0,729.9943867807815,69.23076923076923
2022-09-15,41209.19921875,245300,40781.057942708336,428.14127604166424,75.59938030062145,0.9160955168748873,0.9720318389582959,751.895639485505,61.53846153846154
2022-09-16,40776.80078125,244200,40875.699869791664,-98.89908854166424,60.05907121565628,0.6641443165926962,0.8600799444891946,708.127269143486,61.53846153846154
2022-09-19,40904.3984375,206000,40957.149739583336,-52.75130208333576,62.76916325796018,0.4390665551705417,0.6731021295460419,676.3265409003434,61.53846153846154
2022-09-20,41468.30078125,175200,41106.199869791664,362.10091145833576,72.62114521944534,0.36421100222861735,0.48914062466395186,699.5019442619669,69.23076923076923
2022-09-21,41203.44921875,151300,41161.2578125,42.19140625,63.195957753260004,0.32210617249014256,0.37512790996310064,675.2063212091962,61.53846153846154
2022-09-22,40630.6015625,209500,41032.125,-401.5234375,47.27206277709657,0.21385060057896368,0.3000559250992413,584.7472334646445,53.84615384615385
2022-09-23,39546.25,226200,40754.966796875,-1208.716796875,30.064327575384183,0.039277303312667065,0.19174469212725784,394.53530657877855,53.84615384615385
2022-09-26,38616.25,241800,40394.875,-1778.625,21.870703994287155,0.0,0.08437596796387699,151.91457270751562,53.84615384615385
2022-09-27,38359.1484375,168700,39970.666666666664,-1611.5182291666642,20.05727920873551,0.0,0.013092434437555762,-53.52468545563897,46.15384615384615
2022-09-28,37759.8515625,210600,39352.591796875,-1592.740234375,16.281195459970036,0.0,0.0,-263.9875414031558,38.46153846153847
2022-09-29,37647.75,253000,38759.975260416664,-1112.2252604166642,15.621063011506791,0.0,0.0,-423.0382000384416,30.76923076923077
2022-09-30,38631.94921875,246100,38426.866536458336,205.08268229166424,40.87660736341383,0.11697126382981125,0.03899042127660383,-426.9961262284778,30.76923076923077
2022-10-03,38029.6484375,172900,38174.099609375,-144.451171875,33.51081696882106,0.2078818479922262,0.1082843706073459,-484.8258284354888,23.076923076923077
2022-10-04,39110.05078125,241100,38256.399739583336,853.6510416666642,52.09300283608876,0.48661517485801603,0.27048942889335126,-404.26373252702615,30.76923076923077
2022-10-06,39282.8515625,158800,38410.350260416664,872.5013020833358,54.53190293632698,0.7029772443615379,0.4658247557372601,-320.1489196903931,38.46153846153847
2022-10-07,39178.05078125,165000,38646.716796875,531.333984375,52.58364777075239,0.9299304230193147,0.7065076140796229,-264.1468718692922,30.76923076923077
2022-10-10,39093.1015625,159700,38887.608723958336,205.49283854166424,50.817666799163256,0.9555858641283471,0.8628311771697333,-227.4801292798511,23.076923076923077
2022-10-11,38712.44921875,177600,38901.025390625,-188.576171875,43.0444188136602,0.8666258423408807,0.9173807098295143,-236.48530152644526,23.076923076923077
2022-10-12,39118.55078125,195800,39082.509114583336,36.04166666666424,52.37143439654469,0.8679202328903611,0.8967106464531964,-195.9548758139572,30.76923076923077
2022-10-13,38624.0,158900,39001.500651041664,-377.50065104166424,42.25848534892885,0.7358957113703545,0.8234805955338654,-214.696175699406,30.76923076923077
2022-10-14,39305.6015625,185600,39005.292317708336,300.30924479166424,56.23530076036893,0.8248557331578209,0.809557225806179,-152.76597810317617,38.46153846153847
2022-10-17,39920.44921875,201600,39129.025390625,791.423828125,65.32177016954566,0.839030913121482,0.7999274525498858,-40.617871510119585,46.15384615384615
2022-10-18,40318.75,245200,39333.300130208336,985.4498697916642,70.1409400296371,1.0,0.8879622154264344,83.0564183740862,53.84615384615385
2022-10-19,40373.19921875,232900,39610.091796875,763.107421875,70.80646407931636,1.0,0.9463436377071607,176.6952240950559,61.53846153846154
2022-10-20,40099.55078125,262800,39773.591796875,325.958984375,62.41633822796843,0.9221205858933873,0.9740401952977957,212.43832861031842,53.84615384615385
2022-10-21,40784.05078125,324200,40133.600260416664,650.4505208333358,72.276856912303,0.9221205858933873,0.9480803905955915,305.97260752403236,61.53846153846154
2022-10-24,41304.8984375,74300,40466.81640625,838.08203125,77.63473896054936,0.9221205858933873,0.9221205858933873,422.41055229683843,61.53846153846154
2022-10-25,41122.75,351800,40667.199869791664,455.55013020833576,71.8105566959562,0.9580163057956002,0.9340858258607917,479.56131311245554,53.84615384615385
2022-10-27,41299.30078125,239400,40830.625,468.67578125,74.0728987268676,0.9252293801715812,0.9351220906201897,530.2888730125705,61.53846153846154
2022-10-28,40990.8515625,237100,40933.567057291664,57.28450520833576,63.40475473990847,0.6959396879175368,0.8597284579615727,524.5914958709836,61.53846153846154
2022-10-31,41307.8984375,237200,41134.958333333336,172.94010416666424,68.92503605471214,0.6107204653655306,0.7439631778182162,543.6898955900106,69.23076923076923
2022-11-01,41289.55078125,304400,41219.208333333336,70.34244791666424,68.21049674799401,0.5046651429784009,0.6037750987538227,545.2353657682543,61.53846153846154
2022-11-02,41146.6484375,175800,41192.833333333336,-46.18489583333576,62.185228841186294,0.4988619125950049,0.5380825069796455,520.9978345373966,61.53846153846154
2022-11-03,41298.3515625,263600,41222.100260416664,76.25130208333576,66.01005762890097,0.38097643118489555,0.4615011622527671,509.42341865530034,61.53846153846154
2022-11-04,41258.44921875,190400,41215.291666666664,43.15755208333576,63.9678613588062,0.23079381307878302,0.37021071895289454,487.16219745911076,53.84615384615385
2022-11-07,41686.69921875,393400,41331.266276041664,355.43294270833576,74.23412603808484,0.46588673571622347,0.3592189933266341,506.6343193083667,53.84615384615385
2022-11-09,41783.19921875,490500,41410.483072916664,372.71614583333576,76.0772112318551,0.7109751338827387,0.4692185608925818,521.1877728505278,53.84615384615385
2022-11-10,41603.75,253400,41462.849609375,140.900390625,65.60511263926824,0.780925173901636,0.6525956811668662,502.99487301483896,53.84615384615385
2022-11-11,42137.05078125,255400,41627.916666666664,509.13411458333576,76.93008282650307,0.780925173901636,0.7576084938953369,536.1154297787289,53.84615384615385
2022-11-14,42076.75,142700,41757.649739583336,319.10026041666424,73.64012987960166,0.7195139812196688,0.7604547763409802,543.5594570239409,46.15384615384615
2022-11-15,42372.69921875,139400,41943.358072916664,429.34114583333576,78.94353159471473,0.9385888073180327,0.8130093208131125,569.598205241462,53.84615384615385
