,Call Strike,OI of Call,Change_oi in Call,Call ltp,Put Strike,OIPut,Change_oi in Put,Put ltp,Cost,Cost Per Lot,Arbitrage Diff,Arbitrage percent in Spot,Arbitrage percent in Cost
1006,46700.0,572675.0,147150.0,3.55,42300.0,126550.0,18075.0,3.75,7.3,182.5,-4407.300000000003,-9.753695562448069,-603.7397260273976
1007,46800.0,881225.0,373625.0,3.45,42400.0,366900.0,138775.0,3.9,7.35,183.75,-4407.3499999999985,-9.753806216312812,-599.6394557823128
1008,47500.0,1491450.0,365200.0,2.6,43100.0,368625.0,30075.0,4.75,7.35,183.75,-4407.3499999999985,-9.753806216312812,-599.6394557823128
1009,46600.0,707075.0,208650.0,3.75,42200.0,134075.0,-1125.0,3.6,7.35,183.75,-4407.3499999999985,-9.753806216312812,-599.6394557823128
1010,47600.0,161875.0,120925.0,2.6,43200.0,582400.0,-1400.0,4.8,7.4,185.0,-4407.4000000000015,-9.75391687017757,-595.5945945945948
1011,47700.0,183125.0,123500.0,2.65,43300.0,509450.0,-79725.0,4.95,7.6,190.0,-4407.5999999999985,-9.754359485636572,-579.9473684210525
1012,46500.0,4800650.0,1379750.0,4.2,42100.0,105525.0,11875.0,3.45,7.65,191.25,-4407.649999999994,-9.754470139501315,-576.1633986928097
1013,45300.0,5254300.0,3348375.0,105.3,41000.0,1042925.0,-5475.0,2.5,107.8,2695.0,-4407.800000000003,-9.754802101095592,-40.88868274582563
1014,46400.0,814075.0,259075.0,4.45,42000.0,2472450.0,182925.0,3.45,7.9,197.5,-4407.899999999994,-9.755023408825076,-557.962025316455
1015,48000.0,1586150.0,392300.0,2.35,43600.0,1053625.0,-257725.0,5.65,8.0,200.0,-4408.0,-9.755244716554595,-551.0
1016,46300.0,1066325.0,317750.0,4.85,41900.0,122175.0,6700.0,3.25,8.1,202.5,-4408.0999999999985,-9.755466024284095,-544.2098765432097
1017,46200.0,1691100.0,436775.0,5.45,41800.0,90525.0,25575.0,3.2,8.65,216.25,-4408.649999999994,-9.75668321679636,-509.6705202312132
1018,46100.0,1754375.0,698050.0,6.3,41700.0,75400.0,-9575.0,3.0,9.3,232.50000000000003,-4409.300000000003,-9.758121717038156,-474.11827956989276
1019,48500.0,500775.0,66400.0,2.05,44100.0,1127275.0,-178000.0,7.55,9.6,240.0,-4409.600000000006,-9.758785640226677,-459.33333333333394
1020,46000.0,4340325.0,1180850.0,7.8,41600.0,48975.0,3025.0,2.95,10.75,268.75,-4410.75,-9.761330679115964,-410.30232558139534
1021,45100.0,2374975.0,1930075.0,209.0,40900.0,48250.0,-2050.0,2.4,211.4,5285.0,-4411.4000000000015,-9.762769179357747,-20.86754966887418
1022,49500.0,263600.0,32850.0,1.9,45300.0,2801750.0,573900.0,210.05,211.95000000000002,5298.75,-4411.950000000004,-9.763986371870027,-20.81599433828735
1023,45900.0,1876100.0,583675.0,9.6,41500.0,904000.0,-30350.0,2.85,12.45,311.25,-4412.449999999997,-9.765092910517534,-354.4136546184737
1024,45800.0,2359900.0,438450.0,13.05,41400.0,81025.0,21300.0,2.6,15.65,391.25,-4415.6500000000015,-9.772174757861684,-282.15015974440905
1025,45700.0,3450825.0,1492750.0,18.95,41300.0,84750.0,9500.0,2.55,21.5,537.5,-4421.5,-9.78512126003769,-205.65116279069767
1026,49000.0,725275.0,75400.0,1.8,44600.0,2667550.0,780250.0,20.15,21.95,548.75,-4421.950000000004,-9.78611714482047,-201.45558086560385
1027,45600.0,3584900.0,1722975.0,29.2,41200.0,111950.0,5625.0,2.45,31.65,791.25,-4431.649999999994,-9.807583994582375,-140.02053712480236
1028,45500.0,6027700.0,2723900.0,45.5,41100.0,54650.0,-675.0,2.4,47.9,1197.5,-4447.9000000000015,-9.843546500626859,-92.85803757828813
1029,45200.0,5808700.0,4299350.0,150.55,40900.0,48250.0,-2050.0,2.4,152.95000000000002,3823.7500000000005,-4452.950000000004,-9.854722540966836,-29.113762667538438
1030,49500.0,263600.0,32850.0,1.9,45200.0,5573200.0,3331225.0,155.75,157.65,3941.25,-4457.6500000000015,-9.865124004253538,-28.275610529654305
1031,45400.0,4535250.0,2639075.0,69.9,41000.0,1042925.0,-5475.0,2.5,72.4,1810.0000000000002,-4472.4000000000015,-9.897766894355438,-61.77348066298344
1032,47300.0,187750.0,84475.0,2.65,42800.0,334875.0,53900.0,4.35,7.0,175.0,-4507.0,-9.974339368763964,-643.8571428571429
1033,47000.0,4486250.0,1178375.0,3.15,42500.0,2811175.0,381875.0,3.9,7.05,176.25,-4507.050000000003,-9.974450022628723,-639.297872340426
1034,47100.0,243325.0,97575.0,3.0,42600.0,217300.0,-86650.0,4.05,7.05,176.25,-4507.050000000003,-9.974450022628723,-639.297872340426
1035,47200.0,484075.0,351400.0,2.9,42700.0,458675.0,106650.0,4.15,7.050000000000001,176.25000000000003,-4507.050000000003,-9.974450022628723,-639.2978723404259
1036,47400.0,159775.0,129100.0,2.65,42900.0,295925.0,-1500.0,4.45,7.1,177.5,-4507.0999999999985,-9.974560676493464,-634.8028169014083
1037,46700.0,572675.0,147150.0,3.55,42200.0,134075.0,-1125.0,3.6,7.15,178.75,-4507.1500000000015,-9.974671330358223,-630.3706293706296
1038,46900.0,410125.0,78425.0,3.25,42400.0,366900.0,138775.0,3.9,7.15,178.75,-4507.1500000000015,-9.974671330358223,-630.3706293706296
1039,46600.0,707075.0,208650.0,3.75,42100.0,105525.0,11875.0,3.45,7.2,180.0,-4507.199999999997,-9.974781984222966,-625.9999999999995
1040,46800.0,881225.0,373625.0,3.45,42300.0,126550.0,18075.0,3.75,7.2,180.0,-4507.199999999997,-9.974781984222966,-625.9999999999995
1041,47500.0,1491450.0,365200.0,2.6,43000.0,4202375.0,-119300.0,4.65,7.25,181.25,-4507.25,-9.974892638087725,-621.6896551724138
1042,47600.0,161875.0,120925.0,2.6,43100.0,368625.0,30075.0,4.75,7.35,183.75,-4507.3499999999985,-9.975113945817228,-613.2448979591835
1043,47700.0,183125.0,123500.0,2.65,43200.0,582400.0,-1400.0,4.8,7.449999999999999,186.24999999999997,-4507.450000000004,-9.975335253546744,-605.0268456375845
1044,46500.0,4800650.0,1379750.0,4.2,42000.0,2472450.0,182925.0,3.45,7.65,191.25,-4507.649999999994,-9.975777869005729,-589.2352941176463
1045,46400.0,814075.0,259075.0,4.45,41900.0,122175.0,6700.0,3.25,7.7,192.5,-4507.699999999997,-9.975888522870488,-585.415584415584
1046,45300.0,5254300.0,3348375.0,105.3,40900.0,48250.0,-2050.0,2.4,107.7,2692.5,-4507.700000000004,-9.975888522870505,-41.85422469823588
1047,48000.0,1586150.0,392300.0,2.35,43500.0,3412600.0,721900.0,5.55,7.9,197.5,-4507.9000000000015,-9.976331138329506,-570.6202531645571
1048,46300.0,1066325.0,317750.0,4.85,41800.0,90525.0,25575.0,3.2,8.05,201.25000000000003,-4508.049999999996,-9.976663099923751,-560.0062111801236
1049,46200.0,1691100.0,436775.0,5.45,41700.0,75400.0,-9575.0,3.0,8.45,211.24999999999997,-4508.449999999997,-9.977548330841772,-533.5443786982246
1050,48500.0,500775.0,66400.0,2.05,44000.0,3446600.0,623950.0,7.1,9.149999999999999,228.74999999999997,-4509.1500000000015,-9.979097484948312,-492.8032786885248
1051,46100.0,1754375.0,698050.0,6.3,41600.0,48975.0,3025.0,2.95,9.25,231.25,-4509.25,-9.979318792677812,-487.4864864864865
1052,46000.0,4340325.0,1180850.0,7.8,41500.0,904000.0,-30350.0,2.85,10.65,266.25,-4510.6500000000015,-9.982417100890878,-423.53521126760575
1053,45900.0,1876100.0,583675.0,9.6,41400.0,81025.0,21300.0,2.6,12.2,305.0,-4512.199999999997,-9.985847370698187,-369.8524590163932
1054,49500.0,263600.0,32850.0,1.9,45100.0,4001700.0,2254300.0,113.15,115.05000000000001,2876.2500000000005,-4515.050000000003,-9.992154640989076,-39.24424163407216
1055,45800.0,2359900.0,438450.0,13.05,41300.0,84750.0,9500.0,2.55,15.600000000000001,390.00000000000006,-4515.600000000006,-9.993371833501357,-289.4615384615388
1056,49000.0,725275.0,75400.0,1.8,44500.0,4072275.0,646925.0,15.25,17.05,426.25,-4517.050000000003,-9.996580795579165,-264.9296187683286
1057,45700.0,3450825.0,1492750.0,18.95,41200.0,111950.0,5625.0,2.45,21.4,535.0,-4521.399999999994,-10.006207681812587,-211.28037383177545
1058,45600.0,3584900.0,1722975.0,29.2,41100.0,54650.0,-675.0,2.4,31.599999999999998,790.0,-4531.5999999999985,-10.028781070222047,-143.40506329113921
1059,45500.0,6027700.0,2723900.0,45.5,41000.0,1042925.0,-5475.0,2.5,48.0,1200.0,-4548.0,-10.065075537860773,-94.75
1060,45400.0,4535250.0,2639075.0,69.9,40900.0,48250.0,-2050.0,2.4,72.30000000000001,1807.5000000000002,-4572.300000000003,-10.118853316130352,-63.240663900414965
1061,49500.0,263600.0,32850.0,1.9,45000.0,7724850.0,4165800.0,81.3,83.2,2080.0,-4583.200000000004,-10.142975858646338,-55.08653846153851
1062,47300.0,187750.0,84475.0,2.65,42700.0,458675.0,106650.0,4.15,6.800000000000001,170.00000000000003,-4606.800000000003,-10.195204482809377,-677.4705882352945
1063,47100.0,243325.0,97575.0,3.0,42500.0,2811175.0,381875.0,3.9,6.9,172.5,-4606.9000000000015,-10.195425790538877,-667.6666666666669
1064,47200.0,484075.0,351400.0,2.9,42600.0,217300.0,-86650.0,4.05,6.949999999999999,173.74999999999997,-4606.950000000004,-10.195536444403636,-662.870503597123
1065,46700.0,572675.0,147150.0,3.55,42100.0,105525.0,11875.0,3.45,7.0,175.0,-4607.0,-10.19564709826838,-658.1428571428571
1066,46900.0,410125.0,78425.0,3.25,42300.0,126550.0,18075.0,3.75,7.0,175.0,-4607.0,-10.19564709826838,-658.1428571428571
1067,47400.0,159775.0,129100.0,2.65,42800.0,334875.0,53900.0,4.35,7.0,175.0,-4607.0,-10.19564709826838,-658.1428571428571
1068,46800.0,881225.0,373625.0,3.45,42200.0,134075.0,-1125.0,3.6,7.050000000000001,176.25000000000003,-4607.049999999996,-10.19575775213312,-653.4822695035455
1069,47500.0,1491450.0,365200.0,2.6,42900.0,295925.0,-1500.0,4.45,7.050000000000001,176.25000000000003,-4607.049999999996,-10.19575775213312,-653.4822695035455
1070,47000.0,4486250.0,1178375.0,3.15,42400.0,366900.0,138775.0,3.9,7.05,176.25,-4607.050000000003,-10.195757752133137,-653.4822695035465
1071,46600.0,707075.0,208650.0,3.75,42000.0,2472450.0,182925.0,3.45,7.2,180.0,-4607.199999999997,-10.196089713727382,-639.8888888888885
1072,47600.0,161875.0,120925.0,2.6,43000.0,4202375.0,-119300.0,4.65,7.25,181.25,-4607.25,-10.196200367592139,-635.4827586206897
1073,47700.0,183125.0,123500.0,2.65,43100.0,368625.0,30075.0,4.75,7.4,185.0,-4607.4000000000015,-10.196532329186399,-622.6216216216218
1074,46500.0,4800650.0,1379750.0,4.2,41900.0,122175.0,6700.0,3.25,7.45,186.25,-4607.449999999997,-10.196642983051142,-618.4496644295298
1075,48000.0,1586150.0,392300.0,2.35,43400.0,526175.0,122600.0,5.25,7.6,190.0,-4607.5999999999985,-10.196974944645401,-606.2631578947367
1076,46400.0,814075.0,259075.0,4.45,41800.0,90525.0,25575.0,3.2,7.65,191.25,-4607.649999999994,-10.197085598510144,-602.3071895424829
1077,46300.0,1066325.0,317750.0,4.85,41700.0,75400.0,-9575.0,3.0,7.85,196.25,-4607.8499999999985,-10.197528213969163,-586.9872611464966
1078,48500.0,500775.0,66400.0,2.05,43900.0,933925.0,-67175.0,6.25,8.3,207.50000000000003,-4608.300000000003,-10.198524098751943,-555.2168674698798
1079,46200.0,1691100.0,436775.0,5.45,41600.0,48975.0,3025.0,2.95,8.4,210.0,-4608.399999999994,-10.198745406481427,-548.6190476190469
1080,46100.0,1754375.0,698050.0,6.3,41500.0,904000.0,-30350.0,2.85,9.15,228.75,-4609.1500000000015,-10.200405214452726,-503.7322404371586
1081,46000.0,4340325.0,1180850.0,7.8,41400.0,81025.0,21300.0,2.6,10.4,260.0,-4610.4000000000015,-10.203171561071532,-443.30769230769243
1082,45900.0,1876100.0,583675.0,9.6,41300.0,84750.0,9500.0,2.55,12.149999999999999,303.74999999999994,-4612.1500000000015,-10.207044446337859,-379.60082304526765
1083,49000.0,725275.0,75400.0,1.8,44400.0,1870800.0,306325.0,11.65,13.450000000000001,336.25,-4613.450000000004,-10.209921446821422,-343.00743494423824
1084,45800.0,2359900.0,438450.0,13.05,41200.0,111950.0,5625.0,2.45,15.5,387.5,-4615.5,-10.214458255276254,-297.7741935483871
1085,45700.0,3450825.0,1492750.0,18.95,41100.0,54650.0,-675.0,2.4,21.349999999999998,533.75,-4621.3499999999985,-10.227404757452259,-216.45667447306786
1086,45600.0,3584900.0,1722975.0,29.2,41000.0,1042925.0,-5475.0,2.5,31.7,792.5,-4631.699999999997,-10.250310107455963,-146.11041009463713
1087,45500.0,6027700.0,2723900.0,45.5,40900.0,48250.0,-2050.0,2.4,47.9,1197.5,-4647.9000000000015,-10.286161959635686,-97.03340292275577
1088,49500.0,263600.0,32850.0,1.9,44900.0,3096150.0,1801275.0,56.85,58.75,1468.75,-4658.75,-10.310173848286913,-79.29787234042553
1089,47300.0,187750.0,84475.0,2.65,42600.0,217300.0,-86650.0,4.05,6.699999999999999,167.49999999999997,-4706.700000000004,-10.41629090458429,-702.4925373134336
1090,47200.0,484075.0,351400.0,2.9,42500.0,2811175.0,381875.0,3.9,6.8,170.0,-4706.800000000003,-10.41651221231379,-692.1764705882357
1091,47400.0,159775.0,129100.0,2.65,42700.0,458675.0,106650.0,4.15,6.800000000000001,170.00000000000003,-4706.800000000003,-10.41651221231379,-692.1764705882357
1092,46900.0,410125.0,78425.0,3.25,42200.0,134075.0,-1125.0,3.6,6.85,171.25,-4706.8499999999985,-10.416622866178534,-687.1313868613137
1093,46800.0,881225.0,373625.0,3.45,42100.0,105525.0,11875.0,3.45,6.9,172.5,-4706.899999999994,-10.416733520043275,-682.1594202898542
1094,47100.0,243325.0,97575.0,3.0,42400.0,366900.0,138775.0,3.9,6.9,172.5,-4706.9000000000015,-10.416733520043293,-682.1594202898552
1095,47000.0,4486250.0,1178375.0,3.15,42300.0,126550.0,18075.0,3.75,6.9,172.5,-4706.9000000000015,-10.416733520043293,-682.1594202898552
1096,47500.0,1491450.0,365200.0,2.6,42800.0,334875.0,53900.0,4.35,6.949999999999999,173.74999999999997,-4706.949999999997,-10.416844173908034,-677.258992805755
1097,46700.0,572675.0,147150.0,3.55,42000.0,2472450.0,182925.0,3.45,7.0,175.0,-4707.0,-10.416954827772793,-672.4285714285714
1098,46600.0,707075.0,208650.0,3.75,41900.0,122175.0,6700.0,3.25,7.0,175.0,-4707.0,-10.416954827772793,-672.4285714285714
1099,47600.0,161875.0,120925.0,2.6,42900.0,295925.0,-1500.0,4.45,7.050000000000001,176.25000000000003,-4707.049999999996,-10.417065481637536,-667.666666666666
1100,48000.0,1586150.0,392300.0,2.35,43300.0,509450.0,-79725.0,4.95,7.300000000000001,182.50000000000003,-4707.299999999996,-10.417618750961296,-644.8356164383555
1101,47700.0,183125.0,123500.0,2.65,43000.0,4202375.0,-119300.0,4.65,7.300000000000001,182.50000000000003,-4707.300000000003,-10.417618750961312,-644.8356164383565
1102,46500.0,4800650.0,1379750.0,4.2,41800.0,90525.0,25575.0,3.2,7.4,185.0,-4707.399999999994,-10.417840058690796,-636.1351351351343
1103,46400.0,814075.0,259075.0,4.45,41700.0,75400.0,-9575.0,3.0,7.45,186.25,-4707.449999999997,-10.417950712555555,-631.8724832214762
1104,46300.0,1066325.0,317750.0,4.85,41600.0,48975.0,3025.0,2.95,7.8,195.0,-4707.799999999996,-10.418725289608819,-603.564102564102
1105,48500.0,500775.0,66400.0,2.05,43800.0,1016200.0,196500.0,6.0,8.05,201.25000000000003,-4708.050000000003,-10.419278558932596,-584.8509316770189
1106,46200.0,1691100.0,436775.0,5.45,41500.0,904000.0,-30350.0,2.85,8.3,207.50000000000003,-4708.299999999996,-10.41983182825634,-567.2650602409633
1107,46100.0,1754375.0,698050.0,6.3,41400.0,81025.0,21300.0,2.6,8.9,222.5,-4708.9000000000015,-10.42115967463338,-529.0898876404495
1108,46000.0,4340325.0,1180850.0,7.8,41300.0,84750.0,9500.0,2.55,10.35,258.75,-4710.350000000006,-10.424368636711204,-455.1062801932373
1109,49000.0,725275.0,75400.0,1.8,44300.0,2207225.0,112700.0,9.5,11.3,282.5,-4711.300000000003,-10.42647106014149,-416.9292035398232
1110,45900.0,1876100.0,583675.0,9.6,41200.0,111950.0,5625.0,2.45,12.05,301.25,-4712.049999999996,-10.428130868112756,-391.04149377593325
1111,45800.0,2359900.0,438450.0,13.05,41100.0,54650.0,-675.0,2.4,15.450000000000001,386.25,-4715.450000000004,-10.435655330915926,-305.2071197411006
1112,45700.0,3450825.0,1492750.0,18.95,41000.0,1042925.0,-5475.0,2.5,21.45,536.25,-4721.449999999997,-10.448933794686175,-220.114219114219
1113,45600.0,3584900.0,1722975.0,29.2,40900.0,48250.0,-2050.0,2.4,31.599999999999998,790.0,-4731.5999999999985,-10.471396529230875,-149.73417721518985
1114,49500.0,263600.0,32850.0,1.9,44800.0,3248775.0,820475.0,39.7,41.6,1040.0,-4741.5999999999985,-10.493527302181317,-113.9807692307692
1115,45000.0,2440075.0,1173100.0,276.9,40500.0,623400.0,-57300.0,2.45,279.34999999999997,6983.749999999999,-4779.3499999999985,-10.577070970069235,-17.10882405584392
1116,47300.0,187750.0,84475.0,2.65,42500.0,2811175.0,381875.0,3.9,6.55,163.75,-4806.550000000003,-10.637266672494444,-733.8244274809165
1117,46900.0,410125.0,78425.0,3.25,42100.0,105525.0,11875.0,3.45,6.7,167.5,-4806.699999999997,-10.637598634088688,-717.4179104477607
1118,47400.0,159775.0,129100.0,2.65,42600.0,217300.0,-86650.0,4.05,6.699999999999999,167.49999999999997,-4806.700000000004,-10.637598634088704,-717.4179104477619
1119,47100.0,243325.0,97575.0,3.0,42300.0,126550.0,18075.0,3.75,6.75,168.75,-4806.75,-10.637709287953447,-712.1111111111111
1120,47500.0,1491450.0,365200.0,2.6,42700.0,458675.0,106650.0,4.15,6.75,168.75,-4806.75,-10.637709287953447,-712.1111111111111
1121,47000.0,4486250.0,1178375.0,3.15,42200.0,134075.0,-1125.0,3.6,6.75,168.75,-4806.75,-10.637709287953447,-712.1111111111111
1122,47200.0,484075.0,351400.0,2.9,42400.0,366900.0,138775.0,3.9,6.8,170.0,-4806.800000000003,-10.637819941818204,-706.8823529411769
1123,46700.0,572675.0,147150.0,3.55,41900.0,122175.0,6700.0,3.25,6.8,170.0,-4806.800000000003,-10.637819941818204,-706.8823529411769
1124,46800.0,881225.0,373625.0,3.45,42000.0,2472450.0,182925.0,3.45,6.9,172.5,-4806.899999999994,-10.63804124954769,-696.6521739130426
1125,47600.0,161875.0,120925.0,2.6,42800.0,334875.0,53900.0,4.35,6.949999999999999,173.74999999999997,-4806.949999999997,-10.63815190341245,-691.6474820143882
1126,46600.0,707075.0,208650.0,3.75,41800.0,90525.0,25575.0,3.2,6.95,173.75,-4806.949999999997,-10.63815190341245,-691.6474820143881
1127,47700.0,183125.0,123500.0,2.65,42900.0,295925.0,-1500.0,4.45,7.1,177.5,-4807.0999999999985,-10.638483865006709,-677.0563380281689
1128,48000.0,1586150.0,392300.0,2.35,43200.0,582400.0,-1400.0,4.8,7.15,178.75,-4807.1500000000015,-10.638594518871468,-672.3286713286715
1129,46500.0,4800650.0,1379750.0,4.2,41700.0,75400.0,-9575.0,3.0,7.2,180.0,-4807.199999999997,-10.63870517273621,-667.6666666666663
1130,46400.0,814075.0,259075.0,4.45,41600.0,48975.0,3025.0,2.95,7.4,185.0,-4807.399999999994,-10.639147788195212,-649.6486486486478
1131,46300.0,1066325.0,317750.0,4.85,41500.0,904000.0,-30350.0,2.85,7.699999999999999,192.49999999999997,-4807.699999999997,-10.639811711383732,-624.376623376623
1132,48500.0,500775.0,66400.0,2.05,43700.0,720475.0,16325.0,5.8,7.85,196.25,-4807.850000000006,-10.640143672978008,-612.464968152867
1133,46200.0,1691100.0,436775.0,5.45,41400.0,81025.0,21300.0,2.6,8.05,201.25000000000003,-4808.049999999996,-10.640586288436994,-597.2732919254653
1134,46100.0,1754375.0,698050.0,6.3,41300.0,84750.0,9500.0,2.55,8.85,221.25,-4808.850000000006,-10.642356750273052,-543.3728813559329
1135,49000.0,725275.0,75400.0,1.8,44200.0,1926050.0,372100.0,8.35,10.15,253.75,-4810.1500000000015,-10.6452337507566,-473.90640394088683
1136,46000.0,4340325.0,1180850.0,7.8,41200.0,111950.0,5625.0,2.45,10.25,256.25,-4810.25,-10.645455058486101,-469.2926829268293
1137,45100.0,2374975.0,1930075.0,209.0,40500.0,623400.0,-57300.0,2.45,211.45,5286.25,-4811.449999999997,-10.648110751240146,-22.75455190352328
1138,45900.0,1876100.0,583675.0,9.6,41100.0,54650.0,-675.0,2.4,12.0,300.0,-4812.0,-10.649327943752427,-401.0
1139,45800.0,2359900.0,438450.0,13.05,41000.0,1042925.0,-5475.0,2.5,15.55,388.75,-4815.550000000003,-10.657184368149842,-309.6816720257236
1140,45700.0,3450825.0,1492750.0,18.95,40900.0,48250.0,-2050.0,2.4,21.349999999999998,533.75,-4821.3499999999985,-10.670020216461088,-225.82435597189692
1141,49500.0,263600.0,32850.0,1.9,44700.0,2593750.0,641550.0,28.35,30.25,756.25,-4830.25,-10.689716604386984,-159.67768595041323
1142,45200.0,5808700.0,4299350.0,150.55,40500.0,623400.0,-57300.0,2.45,153.0,3825.0,-4853.0,-10.740064112849238,-31.718954248366014
1143,50000.0,814000.0,55875.0,1.6,45400.0,1194400.0,265575.0,275.05,276.65000000000003,6916.250000000001,-4876.6500000000015,-10.792403390877036,-17.627507681185616
1144,47400.0,159775.0,129100.0,2.65,42500.0,2811175.0,381875.0,3.9,6.55,163.75,-4906.550000000003,-10.85857440199886,-749.0916030534356
1145,47300.0,187750.0,84475.0,2.65,42400.0,366900.0,138775.0,3.9,6.55,163.75,-4906.550000000003,-10.85857440199886,-749.0916030534356
1146,47000.0,4486250.0,1178375.0,3.15,42100.0,105525.0,11875.0,3.45,6.6,165.0,-4906.5999999999985,-10.858685055863601,-743.4242424242423
1147,47100.0,243325.0,97575.0,3.0,42200.0,134075.0,-1125.0,3.6,6.6,165.0,-4906.5999999999985,-10.858685055863601,-743.4242424242423
1148,47500.0,1491450.0,365200.0,2.6,42600.0,217300.0,-86650.0,4.05,6.65,166.25,-4906.6500000000015,-10.85879570972836,-737.842105263158
1149,47200.0,484075.0,351400.0,2.9,42300.0,126550.0,18075.0,3.75,6.65,166.25,-4906.6500000000015,-10.85879570972836,-737.842105263158
1150,46800.0,881225.0,373625.0,3.45,41900.0,122175.0,6700.0,3.25,6.7,167.5,-4906.699999999997,-10.858906363593103,-732.343283582089
1151,46900.0,410125.0,78425.0,3.25,42000.0,2472450.0,182925.0,3.45,6.7,167.5,-4906.699999999997,-10.858906363593103,-732.343283582089
1152,46700.0,572675.0,147150.0,3.55,41800.0,90525.0,25575.0,3.2,6.75,168.75,-4906.75,-10.859017017457862,-726.925925925926
1153,47600.0,161875.0,120925.0,2.6,42700.0,458675.0,106650.0,4.15,6.75,168.75,-4906.75,-10.859017017457862,-726.925925925926
1154,46600.0,707075.0,208650.0,3.75,41700.0,75400.0,-9575.0,3.0,6.75,168.75,-4906.75,-10.859017017457862,-726.925925925926
1155,47700.0,183125.0,123500.0,2.65,42800.0,334875.0,53900.0,4.35,7.0,175.0,-4907.0,-10.859570286781622,-701.0
1156,48000.0,1586150.0,392300.0,2.35,43100.0,368625.0,30075.0,4.75,7.1,177.5,-4907.0999999999985,-10.859791594511123,-691.1408450704224
1157,46500.0,4800650.0,1379750.0,4.2,41600.0,48975.0,3025.0,2.95,7.15,178.75,-4907.149999999994,-10.859902248375866,-686.3146853146844
1158,46400.0,814075.0,259075.0,4.45,41500.0,904000.0,-30350.0,2.85,7.300000000000001,182.50000000000003,-4907.299999999996,-10.860234209970125,-672.2328767123281
1159,46300.0,1066325.0,317750.0,4.85,41400.0,81025.0,21300.0,2.6,7.449999999999999,186.24999999999997,-4907.449999999997,-10.860566171564386,-658.7181208053688
1160,48500.0,500775.0,66400.0,2.05,43600.0,1053625.0,-257725.0,5.65,7.7,192.5,-4907.700000000004,-10.861119440888164,-637.3636363636369
1161,45300.0,5254300.0,3348375.0,105.3,40500.0,623400.0,-57300.0,2.45,107.75,2693.75,-4907.75,-10.861230094752905,-45.54756380510441
1162,46200.0,1691100.0,436775.0,5.45,41300.0,84750.0,9500.0,2.55,8.0,200.0,-4908.0,-10.861783364076667,-613.5
1163,46100.0,1754375.0,698050.0,6.3,41200.0,111950.0,5625.0,2.45,8.75,218.75,-4908.75,-10.86344317204795,-561.0
1164,49000.0,725275.0,75400.0,1.8,44100.0,1127275.0,-178000.0,7.55,9.35,233.75,-4909.350000000006,-10.864771018424989,-525.0641711229953
1165,46000.0,4340325.0,1180850.0,7.8,41100.0,54650.0,-675.0,2.4,10.2,254.99999999999997,-4910.200000000004,-10.866652134125774,-481.39215686274554
1166,50000.0,814000.0,55875.0,1.6,45300.0,2801750.0,573900.0,210.05,211.65,5291.25,-4911.6500000000015,-10.86986109620358,-23.20647295062604
1167,45900.0,1876100.0,583675.0,9.6,41000.0,1042925.0,-5475.0,2.5,12.1,302.5,-4912.0999999999985,-10.870856980986344,-405.9586776859503
1168,45800.0,2359900.0,438450.0,13.05,40900.0,48250.0,-2050.0,2.4,15.450000000000001,386.25,-4915.450000000004,-10.878270789924754,-318.1521035598708
1169,49500.0,263600.0,32850.0,1.9,44600.0,2667550.0,780250.0,20.15,22.049999999999997,551.2499999999999,-4922.050000000003,-10.892877100072043,-223.22222222222237
1170,50000.0,814000.0,55875.0,1.6,45200.0,5573200.0,3331225.0,155.75,157.35,3933.75,-4957.3499999999985,-10.970998728587093,-31.505243088655856
1171,45400.0,4535250.0,2639075.0,69.9,40500.0,623400.0,-57300.0,2.45,72.35000000000001,1808.7500000000002,-4972.3499999999985,-11.004194888012755,-68.72633033863163
1172,47300.0,187750.0,84475.0,2.65,42300.0,126550.0,18075.0,3.75,6.4,160.0,-5006.4000000000015,-11.079550169909014,-782.2500000000002
1173,47100.0,243325.0,97575.0,3.0,42100.0,105525.0,11875.0,3.45,6.45,161.25,-5006.449999999997,-11.079660823773755,-776.1937984496119
1174,46900.0,410125.0,78425.0,3.25,41900.0,122175.0,6700.0,3.25,6.5,162.5,-5006.5,-11.079771477638515,-770.2307692307693
1175,47200.0,484075.0,351400.0,2.9,42200.0,134075.0,-1125.0,3.6,6.5,162.5,-5006.5,-11.079771477638515,-770.2307692307693
1176,47500.0,1491450.0,365200.0,2.6,42500.0,2811175.0,381875.0,3.9,6.5,162.5,-5006.5,-11.079771477638515,-770.2307692307693
1177,47400.0,159775.0,129100.0,2.65,42400.0,366900.0,138775.0,3.9,6.55,163.75,-5006.550000000003,-11.079882131503274,-764.3587786259546
1178,46700.0,572675.0,147150.0,3.55,41700.0,75400.0,-9575.0,3.0,6.55,163.75,-5006.550000000003,-11.079882131503274,-764.3587786259546
1179,47000.0,4486250.0,1178375.0,3.15,42000.0,2472450.0,182925.0,3.45,6.6,165.0,-5006.5999999999985,-11.079992785368017,-758.5757575757574
1180,46800.0,881225.0,373625.0,3.45,41800.0,90525.0,25575.0,3.2,6.65,166.25,-5006.649999999994,-11.080103439232758,-752.8796992481194
1181,47600.0,161875.0,120925.0,2.6,42600.0,217300.0,-86650.0,4.05,6.65,166.25,-5006.6500000000015,-11.080103439232774,-752.8796992481205
